xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=prec, cpt:L=2.5 months, cpt:S=1993-06-01T00:00, cpt:T=1993-07/09, cpt:nrow=48, cpt:ncol=68, cpt:row=Y, cpt:col=X, cpt:units=mm, cpt:missing=-999.
12.625000	120.434978	125.845016	130.552162	136.517075	142.290375	157.838417	169.648735	178.696968	182.405609	179.541611	177.274223	188.278564	202.946754	218.730614	228.331863	227.139847	233.801140	242.210152	254.722015	218.872459	201.708382	187.178474	193.609337	199.221237	192.454529	193.246178	153.411919	123.000683	89.183552	73.320362	62.343407	46.103662	31.999027	29.994261	26.922648	27.352437	27.383451	21.477087	10.349406	4.389314	2.033852	7.270651	9.356389	8.109247	8.105037	6.699688	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	
12.375000	117.069427	124.906277	133.903221	142.843559	150.414032	158.216179	168.232452	177.340675	187.244049	190.779449	195.801247	209.301376	234.120560	221.258957	212.520309	205.584137	213.944588	210.478020	241.204956	236.572517	226.380676	204.487389	210.508926	209.587395	202.544403	183.770966	141.998802	114.920193	92.492264	77.502979	66.799801	56.523726	45.296877	34.386063	33.822197	34.780674	29.976549	25.457549	17.946560	12.805391	4.936064	0.869987	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	
12.125000	118.278576	129.039780	138.107704	146.112343	150.790154	155.277908	167.613022	182.411797	196.397926	205.009026	214.092468	229.462883	257.580879	251.485931	245.531464	243.309311	230.786713	231.644272	253.625877	273.624420	263.802185	215.422104	203.548668	205.101799	216.883423	198.472191	156.356308	118.082878	89.391365	75.735615	63.203966	50.378248	41.779989	41.598989	37.984056	34.794697	32.235218	26.817342	26.634039	19.286970	6.143668	0.733396	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	
11.875000	122.790768	129.870541	135.541229	144.463394	145.229782	154.087502	175.096054	192.612236	207.675819	219.115753	231.741089	247.227837	260.369965	249.900864	264.195755	280.086700	272.330338	275.371201	302.671967	329.756607	314.881638	237.403900	211.061348	200.973640	214.844025	227.281815	182.514252	137.274506	102.229771	86.367828	69.632713	49.388311	37.345415	35.551409	38.394094	36.990692	37.476719	28.452091	31.056710	18.231141	5.978946	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	
11.625000	118.629433	122.765518	127.888752	138.527855	148.636452	161.326752	179.935623	201.850388	222.521973	229.324677	247.745575	271.225723	297.094864	282.205109	281.611862	297.212891	294.016678	305.926590	318.117889	321.594650	299.876556	234.814095	202.062248	218.506065	227.485535	225.017250	207.833145	154.634308	113.883595	96.666046	76.661327	52.361147	37.440538	31.138443	35.242561	38.153124	36.419210	22.495969	19.051932	10.051245	4.673118	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	
11.375000	122.015659	126.191605	135.186058	148.500359	159.215408	170.860992	187.135155	205.550880	234.550140	234.554420	246.732399	281.835220	327.439682	310.592194	295.475937	295.640930	289.296051	285.834778	263.771927	267.881653	252.175659	227.951935	190.810806	202.935104	205.583824	222.235062	216.941788	186.798294	136.241943	103.389065	75.259418	50.776758	46.396605	34.116709	31.080558	37.774599	34.794577	28.099797	26.325370	17.806625	5.602334	0.672027	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	0.507290	8.669591	7.440825	
11.125000	132.334824	135.782089	144.824516	157.091141	168.253616	178.975708	191.820824	205.053719	212.748474	214.418381	214.323219	237.849350	279.327805	330.528458	343.405167	318.750748	294.540833	290.623947	258.232086	235.325798	222.439827	212.367889	205.442703	224.090981	260.021469	258.890244	254.345253	209.080971	151.918129	105.210033	79.851307	61.496078	55.627378	44.428299	35.733177	32.563158	33.239046	33.757303	32.840948	26.333995	8.777986	1.218901	0.599679	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	19.722354	13.638473	12.295429	15.739731	10.913136	5.271519	2.911734	2.018181	6.583279	14.595168	16.324177	
10.875000	144.874763	145.579941	149.684479	159.067276	174.021828	186.802345	195.392365	206.271301	202.286545	212.398102	239.443298	251.506264	289.155548	357.504623	339.922485	313.407700	283.007034	262.034454	282.282547	274.930008	248.261246	217.371559	218.933922	258.939087	275.268311	297.374191	268.780273	210.430717	153.440720	112.535873	96.927677	81.415493	72.111397	64.226873	52.912313	45.010073	42.083654	40.300795	38.945171	27.016729	9.588655	2.629771	0.800949	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	-999.000000	0.797601	-999.000000	-999.000000	-999.000000	53.423227	59.206961	51.471869	34.048810	31.553101	32.055240	26.744752	21.279543	12.831716	5.219204	8.714477	13.536986	15.796856	
10.625000	142.026672	143.029739	147.597809	157.308159	171.800827	193.342102	206.188560	198.219101	193.385185	210.960190	285.070953	265.516113	265.783997	246.572495	239.051872	235.664940	221.654297	231.672134	264.511749	289.892029	232.934906	187.086525	198.525269	201.775177	208.656227	250.161629	270.527771	197.562103	153.971832	111.805962	104.643856	91.150810	80.593472	69.160213	55.624359	53.278507	55.862026	52.015392	45.087831	33.523359	17.341872	7.398394	2.485972	1.014858	0.421160	-999.000000	-999.000000	-999.000000	-999.000000	1.073089	1.354170	1.589336	2.649462	3.598436	11.819375	30.955994	53.582876	45.787075	24.723588	17.456346	15.921675	11.167176	8.509321	7.062783	3.631585	3.482548	5.112612	5.667604	
10.375000	140.442215	142.120796	143.859627	150.367889	163.758286	188.601562	216.034225	198.335960	186.743164	182.504333	210.173103	237.557571	255.985451	204.984741	196.091949	199.846252	210.525299	239.197906	259.610428	252.991302	231.145233	196.283241	199.251442	191.659782	184.552528	221.236465	271.480545	222.681709	158.781029	116.225044	103.395931	90.613274	81.761398	70.585506	51.499165	47.361008	49.753571	55.099056	58.249491	59.372511	52.960028	32.798458	16.803077	7.240494	3.091810	1.148986	1.986338	3.002646	4.672291	3.806921	4.181658	7.175573	14.828073	6.836686	6.526083	17.637949	30.344929	22.670869	16.931309	12.981738	12.884842	11.415936	8.349041	7.009576	4.409201	3.629480	2.546564	2.218369	
10.125000	143.655067	139.492104	140.510544	148.634682	158.082581	174.644775	212.418892	210.881996	213.858421	189.079681	199.175133	222.277214	249.088028	264.002686	260.618195	250.286484	227.674820	217.948807	238.442589	244.976570	212.325829	200.140839	212.865677	209.544510	212.250885	221.841141	269.843277	213.495621	155.245598	112.529301	105.358448	97.996490	78.274391	66.569069	52.475550	47.730700	51.486965	57.997305	70.370121	81.967442	75.751938	55.331444	45.389889	31.257301	21.271570	12.518410	15.428982	19.141731	21.737121	18.189670	14.261401	9.367547	14.105546	9.165607	7.908510	10.913380	20.378037	17.021836	12.073319	8.810532	8.287188	8.683727	7.966188	7.249227	7.128888	5.408918	3.731681	2.758709	
9.875000	142.859291	137.987000	141.393051	151.559883	163.277596	177.943062	216.837662	246.992607	281.141022	258.687576	239.548790	240.418289	269.224030	280.613983	288.998062	287.960205	267.211975	236.521347	244.074326	231.436821	223.983192	232.223175	231.844276	212.229004	223.792931	220.799118	265.120956	201.791039	139.591660	105.870850	103.651516	93.400818	76.840435	69.862637	65.370247	63.959421	70.428070	80.424347	79.116360	79.286671	81.929237	73.456699	65.538221	47.751806	38.884697	30.693171	33.414323	43.022577	49.001753	36.212389	26.974102	20.110652	16.805787	14.758377	12.272964	12.533608	11.976891	10.284403	8.175247	6.841233	6.358225	6.808242	6.477783	5.518301	4.479607	3.878267	3.203432	2.542120	
9.625000	145.504295	144.030533	145.359787	157.516373	179.453140	192.635880	206.224388	237.710289	277.774643	303.058807	290.435638	251.239006	234.153091	248.423141	259.297440	269.652527	282.313110	258.797531	262.113068	263.791641	232.472069	214.591637	229.997513	230.522652	229.066017	234.564293	254.853676	173.829697	108.540428	88.296974	91.290123	96.099461	94.717651	95.926136	100.586926	100.939419	118.837978	113.165184	101.352024	91.774811	77.529758	66.586857	63.860062	54.861305	44.674057	35.709438	34.958216	35.465864	32.547321	21.929165	14.917596	12.532599	9.609318	10.345684	11.035642	10.561097	8.074690	6.218679	6.214285	6.623053	6.369698	6.339464	5.996347	5.008809	3.027421	2.500830	1.706545	1.417833	
9.375000	145.222908	145.586891	146.013977	153.658440	172.694939	186.180145	206.499107	237.532532	264.626160	285.658051	304.153030	275.461304	258.075829	272.579041	268.872253	260.302109	282.777374	248.163635	225.462051	231.622360	234.437744	235.584450	239.541107	236.717697	232.758835	228.035683	201.337769	134.404373	89.699844	75.410233	103.170685	119.419289	148.369118	174.324394	176.149391	150.367584	131.942047	110.660950	89.421070	80.409531	72.976097	61.256584	52.689253	46.971977	39.469973	30.634432	25.466722	22.003746	19.044162	15.826376	10.839538	8.567277	7.331643	6.673548	6.611672	6.428190	5.134881	4.441552	4.361951	5.021944	6.409520	6.651893	6.501996	4.775252	2.667555	1.722657	1.363397	1.008043	
9.125000	148.534294	149.854408	148.111877	150.887993	170.898201	185.608292	215.828842	246.969955	272.318604	274.388290	300.786575	304.065689	264.155197	298.135269	309.484238	240.730637	225.315056	244.220009	218.095757	210.678871	220.220520	225.938019	237.281776	233.656052	226.844460	211.205124	157.678436	102.648232	86.274651	105.807892	126.799057	134.998230	156.063622	156.196396	141.885719	124.422005	100.506020	79.591145	70.302055	66.860134	61.186861	54.451921	45.789602	37.383617	30.881104	25.359939	20.562187	16.243911	12.451642	11.424754	12.933218	10.845854	9.702611	8.732313	6.718121	4.593015	3.645040	3.497710	3.705663	4.934099	4.478780	3.570500	3.977338	4.345625	3.365179	2.159898	1.336862	1.061147	
